6.606679113051470154e+01,9.689569738051470438e+01,1.112606833065257348e+02,5.289456640971705870e-01,7.086034531686756510e-02
4.689929630055146959e+01,8.187924804687500568e+01,9.858092400045956083e+01,6.045944782217986813e-01,5.121128980929562369e-02
6.502080078125000284e+01,9.473871495863970438e+01,1.084867259306066245e+02,5.181195743912802021e-01,7.235457941808476345e-02
5.661733254825367823e+01,8.785992790670955799e+01,1.016946849149816217e+02,5.588877393599283039e-01,6.853015597775721779e-02
4.978649040670956083e+01,8.091604003906249432e+01,9.575793457031250000e+01,5.922475320024259693e-01,6.387691525132895010e-02
4.353249080882353184e+01,7.510844008501838687e+01,8.608691980698529278e+01,5.365158867582063840e-01,1.955336611834058297e-02
4.341765854779411882e+01,7.706511948529411882e+01,9.386749913832720438e+01,6.269587341725761931e-01,5.223779214809392418e-02
4.513034667968749858e+01,7.795501493566176521e+01,9.484275333180147527e+01,6.140415155636428368e-01,5.203685941952503058e-02
4.371903435202205657e+01,7.657011000689338687e+01,9.232841222426471006e+01,6.264466762078684248e-01,5.797648871105173102e-02
4.281005572150735361e+01,7.580779526654411882e+01,9.110257927389706367e+01,6.305843457914238614e-01,5.855512662921864842e-02
4.800653578814338118e+01,8.102048627068015207e+01,9.718775419347426237e+01,6.008739433293968091e-01,5.693513325593646535e-02
4.680222167968749858e+01,7.967013729319853610e+01,9.577996467141544201e+01,6.063599854863203076e-01,5.419594939270350187e-02
4.429079159007353184e+01,7.841845703125000000e+01,9.559099551930147243e+01,6.198714457899978658e-01,4.777652405479143605e-02
5.051735409007353184e+01,8.331618365119484793e+01,9.878252814797794201e+01,5.908856213520378153e-01,5.948316622148134419e-02
5.055096507352941160e+01,8.246600126378676521e+01,9.899219037224264639e+01,5.951680882474545964e-01,6.182118611237492206e-02
4.631671357996323479e+01,7.797930549172794201e+01,9.457494973575367680e+01,6.166161011406232628e-01,6.049292166856420211e-02
4.103871065027573195e+01,7.336126349954044201e+01,9.009773810891543633e+01,6.502546176607953976e-01,5.628836780267636869e-02
4.328826832490808840e+01,7.585927590762867112e+01,9.329548914292278994e+01,6.365519077458852149e-01,5.534419140280824601e-02
3.993349752987132462e+01,7.179031910615809409e+01,8.937913746553309124e+01,6.545979542347154512e-01,5.400704278480585041e-02
3.789690946691176521e+01,6.921447753906250000e+01,8.791644358915441160e+01,6.745883774496084229e-01,5.593409995697379983e-02
3.900197035845588545e+01,7.034801671645220722e+01,8.921078239889705230e+01,6.667213341262090420e-01,5.657827878905874464e-02
1.390790690104166671e+01,9.004688476562499488e+01,1.285999533420138903e+02,8.837787535343902823e-01,2.081578974361305776e-02
4.506800021701388914e+01,6.555371961805555259e+01,8.687149522569444571e+01,5.494756617175085012e-01,6.270552015408113744e-02
3.499862413194444599e+01,7.481996310763888403e+01,1.018589670138888863e+02,7.236250555481915647e-01,4.346780253211358219e-02
2.831832356770833314e+01,5.328015733506944684e+01,7.825873914930555486e+01,6.363277475542502559e-01,7.323272079136042279e-02
3.623560004340277629e+01,7.758218641493056111e+01,1.055058626302083269e+02,7.181096229738942460e-01,4.289715985265224463e-02
4.823133029513888914e+01,9.097889322916667254e+01,1.175022417534722194e+02,6.583316218241601625e-01,5.795891593837321221e-02
4.871097547743055856e+01,9.118288085937500398e+01,1.177113053385416634e+02,6.550007033784627231e-01,5.831392905251717163e-02
4.825715169270833371e+01,9.082984483506945139e+01,1.174985123697916691e+02,6.582552428979144832e-01,5.816498950339514529e-02
4.847968967013888886e+01,9.117039279513889483e+01,1.181183973524305486e+02,6.583229872474882782e-01,5.852335722192694017e-02
3.574340060763888971e+01,7.789977756076389426e+01,1.057266438802083286e+02,7.245019863826320794e-01,4.484322794468433709e-02
3.294935112847222314e+01,9.236397460937500625e+01,1.250691210937499989e+02,7.613914464768548607e-01,2.663959552833027392e-02
4.688522786458333513e+01,8.888787326388889198e+01,1.146523404947916731e+02,6.628012130073261954e-01,5.872202910734915932e-02
4.781014322916666970e+01,8.996323459201389028e+01,1.154334548611111160e+02,6.566083904241584168e-01,5.877887387646357764e-02
4.211249131944444457e+01,9.543043185763889369e+01,1.274792089843750063e+02,6.935052509901642459e-01,3.474850139727627546e-02
4.064445963541666629e+01,9.465880750868055316e+01,1.267556206597222257e+02,7.042452875449103367e-01,3.539055103849823858e-02
3.577405924479166544e+01,7.642052842881943775e+01,1.032641427951388948e+02,7.201444064090574138e-01,4.406668081846756152e-02
3.595743381076388800e+01,7.586114257812499773e+01,1.026599218749999949e+02,7.160884749693323670e-01,4.353103482714281575e-02
3.441928059895833059e+01,9.114063802083333599e+01,1.252386176215277800e+02,7.480203543566972257e-01,3.001117840103543349e-02
3.503164496527777771e+01,9.206262152777777885e+01,1.249786707899305611e+02,7.442180939325359068e-01,3.242705673922782056e-02
3.733943250868055230e+01,7.766940646701388573e+01,1.042015733506944457e+02,7.078952211745914713e-01,4.520779513965154928e-02
3.782494249131944741e+01,7.809042534722222229e+01,1.050032877604166686e+02,7.042626553511893706e-01,4.439948022893934476e-02
3.767862304687500341e+01,7.798579644097222285e+01,1.046871473524305571e+02,7.055303722530814614e-01,4.501697299720856804e-02
3.745746853298611256e+01,7.803385091145833030e+01,1.046963650173611171e+02,7.083968467177212958e-01,4.529161049667015937e-02
3.363365668402777686e+01,9.170807834201389142e+01,1.259305262586805583e+02,7.544371703131350637e-01,2.873203219638297348e-02
4.374431423611110858e+01,8.666204101562499318e+01,1.100697612847222189e+02,6.745280597648872778e-01,6.944309023290136385e-02
4.359788519965277942e+01,8.646672851562499318e+01,1.098626193576388914e+02,6.753981090898225625e-01,6.986415758228291251e-02
3.507725260416666657e+01,7.799704752604166913e+01,1.045740223524305605e+02,7.296887513685004212e-01,4.667660467076468339e-02
3.650530924479166828e+01,7.901826605902778056e+01,1.050869466145833400e+02,7.205600295242819975e-01,4.871528634007818437e-02
3.704923285590277970e+01,6.259560112847222513e+01,8.891653971354166686e+01,6.075966668014839422e-01,4.472328706727223685e-02
3.734900716145833144e+01,7.924605034722222285e+01,1.032755251736111148e+02,6.978642779363589677e-01,5.273056991335498683e-02
2.959513563368055600e+01,8.614430013020833599e+01,1.200115375434027811e+02,7.737151323871547248e-01,2.592375424916838755e-02
1.455050516917293280e+01,1.156683946193609103e+01,6.416128700657894868e+00,5.784343774336206945e-01,5.742237195223602597e-02
1.598343515037593932e+01,1.205912682095864596e+01,7.162651257048872289e+00,5.642270085349716524e-01,5.587222260212642427e-02
6.950450246710526869e+01,6.189220218515037431e+01,2.158265830592105416e+01,7.130638582273628456e-01,3.421268887039097262e-02
5.364996769266917198e+01,4.527727179276315894e+01,1.918663357612781795e+01,7.290420953896430412e-01,5.491052298857426045e-02
4.301901873825188005e+01,3.951956208881578902e+01,2.457261366306390826e+01,4.465631592365575941e-01,4.781330050837018925e-02
2.829419789708646604e+01,2.556405222039473557e+01,1.184349300986842124e+01,5.845847623678831484e-01,9.421452848701339366e-02
2.664935238486842195e+01,2.401828594924812066e+01,1.162119214050751914e+01,5.489300400567701521e-01,9.852200438212388445e-02
2.926380404135338509e+01,2.658403283599623990e+01,1.227460496945488799e+01,5.897247552867111997e-01,8.627374969537196514e-02
2.116569108317669290e+01,2.086932272086466256e+01,1.569770911654135404e+01,3.353312710800150365e-01,8.089289527041236549e-02
1.814295259633458812e+01,1.570496504934210513e+01,6.423729734492480858e+00,6.150509403373565220e-01,4.367300301091540243e-02
6.676541500234962712e+01,6.575845717810150859e+01,5.008457912359022401e+01,4.160199321547476958e-01,6.797601995304079769e-02
5.790649083646616191e+01,5.510281954887218347e+01,3.725495036419172834e+01,4.654654265016089365e-01,5.391793443838263644e-02
1.208207251527255579e+02,1.360391227091165547e+02,1.488164958294173061e+02,1.977922637011463591e-01,7.915002342662012455e-03
3.250330415883458812e+01,3.130278136748120232e+01,1.945207060620300865e+01,3.950924066415726910e-01,8.876399978625305887e-02
3.072951421522556359e+01,2.890495623825188076e+01,1.721151462640977314e+01,4.484566144073461880e-01,1.067723961404647426e-01
4.069657101738722105e+01,3.720201186560150575e+01,1.724985902255638948e+01,5.656401296725345196e-01,1.106211084945247780e-01
1.972420112781954771e+01,1.929084380874060045e+01,1.286273936795112860e+01,3.764310049562423210e-01,5.743029682044680645e-02
2.941637394266917127e+01,2.576522262687969800e+01,1.355747327302631611e+01,5.747270530839732050e-01,1.112347275689343738e-02
1.467751997180451085e+01,1.371755462875939813e+01,9.777069137687970368e+00,2.404021671578115971e-01,6.896503718257863957e-02
6.766295083411654332e+01,6.673996269971804907e+01,4.696685414708646533e+01,4.778730638944732600e-01,7.404384907582756137e-02
8.916406396851503757e+01,9.909747562265037857e+01,9.911797021851504041e+01,2.777196862370191477e-01,2.408039557715177872e-02
1.956641373942669304e+02,2.201300619713345839e+02,2.398482245653195548e+02,1.840696547545051243e-01,1.030903635338787581e-04
1.137232877114661704e+02,1.259663621945488785e+02,1.394740572133458727e+02,2.130281482462889620e-01,1.612103945022116264e-02
1.669484668703007628e+02,1.903928512687969885e+02,2.320804570018796937e+02,2.869748059685133246e-01,1.233952461857127682e-02
1.850762218045112775e+02,2.152998179041353524e+02,2.406559504229323352e+02,2.319411574923865293e-01,4.653979067846862605e-03
1.624234022556391110e+01,1.547152989896616582e+01,1.404321252349624061e+01,2.858003084299616803e-01,2.832909645630771883e-02
4.634968280075187863e+01,5.947768444548871969e+01,7.608770706062030342e+01,3.283262499591392269e-01,6.809133682865153858e-02
1.670629111842105274e+01,2.673369067199248050e+01,3.846782924107142776e+01,4.928280996639876066e-01,6.854516231421131645e-02
5.341171581296992343e+01,7.427753759398495959e+01,9.707890331296992770e+01,4.211961040991946126e-01,5.217746429868687363e-02
5.642409833176692047e+01,7.370217633928571388e+01,8.816932272086465616e+01,2.697102996223652571e-01,5.112750673279088665e-02
5.908160538063909506e+00,9.477378994360902809e+00,1.491656484962405926e+01,4.203807493627356728e-01,1.372022329263235529e-01
7.689928923872180633e+00,5.662529370300751985e+00,3.697838345864661758e+00,4.956581501568583792e-01,9.553831439399450287e-02
8.190959821428570820e+00,6.129067786654135652e+00,3.974989720394736636e+00,4.655930072969167166e-01,1.050719562658268408e-01
1.506563234257518857e+01,1.233771880874060223e+01,7.470294877819548596e+00,5.528373875685074212e-01,4.904985677063154054e-02
1.136055715460526372e+01,9.290240249060151001e+00,6.178644854323308344e+00,4.423428324315689664e-01,6.330631794168262161e-02
2.055551574248120161e+01,1.930053894501879697e+01,1.280529105968045123e+01,4.491511901666003781e-01,5.188155660013884368e-02
1.477204960643796881e+02,1.547937808388157919e+02,1.411455841752819538e+02,1.495733048533471610e-01,6.079012111176471632e-03
7.463320606203006946e+01,7.617441259398496811e+01,6.632591341635338722e+01,3.095258604125942781e-01,3.035279158672023192e-02
3.707919701597744311e+00,3.565391506109022668e+00,3.849508047462406157e+00,6.248200020139635380e-02,2.423384546114929969e-02
1.556205650845864596e+01,1.343105615601503722e+01,1.063053777020676627e+01,2.593237762132339363e-01,4.464265894637742260e-02
1.887168996710526159e+01,1.609350622650375939e+01,1.153114279840225542e+01,2.998073986671710989e-01,5.563657424357251746e-02
3.505923989661653906e+01,3.096275258458646462e+01,2.294538298872180349e+01,3.986751580730528710e-01,2.068854390382592404e-02
3.150582119360902311e+01,2.862260338345864596e+01,1.913836642387218134e+01,4.428995890942282743e-01,3.981416540938489956e-02
3.741761924342105061e+01,3.578849712171052744e+01,2.565930891682330994e+01,4.187658970465932828e-01,4.410893936861990522e-02
3.364111988956766908e+01,3.181819930686090103e+01,2.364053542058270807e+01,3.780652361134724804e-01,5.279180275506921427e-02
7.592244478383459239e+01,7.230424694548872822e+01,3.227206296992481072e+01,6.295885983449053258e-01,5.168915212250962954e-02
2.667946428571428541e+01,2.357120682565789593e+01,1.147791059680451120e+01,4.000579507154567449e-01,8.128988279440875486e-02
4.693884075422932511e+01,4.342261660009398838e+01,2.584348126174812066e+01,5.340179796770851972e-01,1.953583939833754973e-02
3.687402931156015029e+01,3.574645647321428754e+01,2.290688586701127960e+01,4.645606369147499137e-01,5.244062668453946391e-02
3.584327713815789451e+01,3.409256343984962712e+01,1.610820165648496172e+01,5.743730350590179334e-01,6.451354199934757061e-02
6.073129552396616759e+01,9.050438058035713595e+01,4.411862517622180491e+01,6.008880711526517482e-01,3.261627390050309688e-02
6.766946076127820220e+01,1.170051280545112746e+02,6.507440965695488444e+01,5.298426450692507172e-01,2.473219252666304657e-02
7.949840666118420529e+01,1.310699703359962314e+02,8.071406103148495959e+01,4.878622208149153150e-01,2.303069461649547012e-02
1.984130830004699249e+02,2.289371490249060059e+02,2.395866438557330866e+02,1.716042399904476878e-01,2.159850221007402643e-04
2.232177807800751879e+01,2.111110344219924784e+01,1.336393620770676627e+01,3.581398758341352018e-01,4.403582382322437233e-02
4.554858435150376295e+01,5.817913240131579045e+01,3.031867216870300652e+01,5.142397035516711457e-01,4.853678937153495937e-02
5.883890683740601446e+01,8.517492951127819367e+01,4.763609316259398696e+01,5.695740554832472435e-01,5.431720761106777901e-02
1.748203213110902254e+02,1.852207310267857281e+02,1.467382680333646476e+02,2.567036016949478805e-01,3.447989853615622546e-02
7.395455239661653479e+01,9.891823308270676307e+01,5.531763980263158231e+01,5.487509793306916128e-01,5.609539537397590508e-02
7.734635514567669645e+01,8.955477414238721678e+01,5.581158070958646533e+01,4.145234676904983040e-01,2.091133133071416267e-02
2.721920964520676733e+01,2.519898525610902240e+01,1.653074629934210549e+01,3.278169228878982100e-01,6.725798795557304255e-02
2.975064174107142989e+01,2.902651257048872324e+01,2.202984609962405926e+01,2.978015486984881832e-01,7.362497866155959247e-02
3.684457383693609245e+01,3.468511806860902169e+01,2.778284774436090387e+01,3.096216423207593382e-01,4.055138834734824810e-02
3.246130462875940026e+01,3.117978001644736707e+01,2.028459821428571530e+01,4.813380716865093278e-01,4.995123517421328624e-02
1.917725490484022544e+02,2.116832809562969828e+02,2.156740072838345839e+02,1.547276279840757440e-01,2.771788580864751120e-03
4.302577243890977599e+01,3.913631637687969800e+01,2.642763745300752021e+01,4.211951141147516342e-01,5.900302329988756089e-02
4.706342369595864739e+01,4.194562676221804765e+01,3.233108846334586417e+01,3.731591434606675306e-01,1.783227560961974864e-02
1.830403312969924912e+02,1.990383884515977400e+02,1.869744786771616418e+02,2.073009154692676825e-01,2.291017467695591683e-02
5.125219836701128173e+01,4.713123237781955055e+01,3.426939320958646817e+01,4.186968169255171901e-01,3.789471900166340584e-02
2.206573367011278108e+01,1.980320429981203034e+01,1.314523320018797037e+01,4.439070322025188142e-01,5.290597335905311560e-02
2.388208999060150362e+01,1.948699629934210620e+01,1.369278224859022508e+01,5.036801212179441434e-01,6.719308163956719260e-02
8.933584938909774564e+00,7.470681097274436411e+00,4.047314085996240429e+00,4.160407213952665439e-01,1.706800210881517788e-01
1.629093045112782079e+01,1.242148143796992521e+01,5.801101386278195271e+00,5.580746267543891248e-01,3.929740149195154464e-02
2.831080827067669148e+01,2.596070400610902240e+01,1.520003964990601553e+01,4.086684458137466169e-01,6.221234557086349065e-02
7.064084527725563589e+01,6.619400258458647102e+01,3.330520294877819509e+01,5.818752576849949287e-01,6.570527275872151129e-02
2.920634104793233021e+01,2.522200276080826953e+01,1.295108670112781901e+01,5.411588180628388312e-01,3.267288083916461416e-02
3.054220952772556430e+01,2.492907806625940026e+01,1.768384486607142847e+01,5.440067789803035847e-01,8.311083446007005993e-02
2.701561178336466185e+01,2.256560590930451227e+01,1.861631520206766766e+01,5.030031595354319540e-01,7.403867524834006897e-02
2.586497591635338367e+01,2.121907454182330710e+01,1.723842369595864810e+01,5.156034049163767952e-01,6.581025904182080666e-02
